Perifocal Range,Perifocal Velocity,ECI Position,ECI_Velocity,ECF Position,ECF Velocity,Azimuth,Elevation,Rate of AZ,Rate of EL,Mean Anom @time,Mean Anom Motion @time,Eccentric Anomaly,Topocentric Range,Topocentric Reletive Velocity,Time,Time Since Epoch,Satellite Name,Avilable for View TRUE=1,Signal Acquired,Signal Lost
"[23688.534492691295, -11690.971819502192, 0]","[1.714464439240115, 3.4974473343377084, 0]","[20487.088331052364, -12364.922155334392, -11189.87936950164]","[2.3529300371876887, 1.4253545268770766, 2.757464575057281]","[3168.203360697811, -23718.654592052317, -11189.87936950164]","[[2.583891233348084, -0.9441511433112555, 49.50961534074679]]",3.213808450865769,0.07664820560187013,-0.0004883154041101269,0.0012939304970439323,333.73106777681437,2.005514723455494,333.8861167988935,[ -1801.99822363 -24909.57180222   1918.0209326 ],"[9.781741819577375, -33.80686071493048, 34.931126836280576]",2021-01-12 19:55:00,125549.126592,"GPS BIIF-10 (PRN 08)    
",0,0,0
"[1950.2776981811799, 26474.822706580264, 0]","[-3.86354556206689, 0.30976040187568227, 0]","[8793.80905774022, 15845.011404136785, -19399.081326280946]","[-2.0418695375298137, 2.956020059005231, 1.4545274212621244]","[17863.067407107734, 3050.620748363207, -19399.081326280946]","[[1.0290323750950132, 3.442147319412669, 82.5053363651079]]",2.2280224544101745,-0.7204800188859816,0.0015215136566831908,0.002718674875625494,85.7871579147477,2.0056368620757254,85.41601030875803,[ 18107.89210848 -13973.31286748 -20080.12980414],"[12.349578667318664, -53.48735331887311, 61.697882915047174]",2021-01-12 19:55:00,121800.644448,"GPS BIIF-11 (PRN 10)    
",0,0,0
"[26088.34380058032, 4298.578716714528, 0]","[-0.629828224631819, 3.840167334813985, 0]","[18800.224259953913, 8110.274695187474, -16728.851526184062]","[-2.6557568987797886, 2.005873816891647, -2.016679021859282]","[18087.753131797854, -9594.695122779824, -16728.851526184062]","[[-0.09627665360463533, 3.326755969511229, 67.87771061925308]]",2.500170784381634,-0.3479861383917048,0.0007194421981201476,0.0022952297257223427,9.356850344874147,2.005690962625609,9.314095922839075,[ 15714.38831254 -21043.53125036  -9527.03661122],"[9.16405551144125, -43.85123416907607, 51.10332202330734]",2021-01-12 19:55:00,156883.56576,"GPS BIIF-12 (PRN 32)    
",0,0,0
"[9304.584893268047, -24865.617642759353, 0]","[3.628288978711413, 1.361889383118356, 0]","[13881.90671593669, -14595.271231609993, 17295.807711630776]","[3.2594941220288947, 0.8219516364398572, -1.9285531314179896]","[-2703.659044927148, -19960.448496038713, 17295.807711630776]","[[2.6802005726938622, -2.028899039952104, -74.19172801000029]]",4.481654283825645,1.219795852948603,0.007196222929702751,-0.0026454644730244245,290.5155547202244,2.005721577000424,290.57378930406776,[-6770.40987707 -1590.49433461 18993.5227219 ],"[-7.735888204379608, 49.592847299774014, -54.7395464168702]",2021-01-12 19:55:00,108840.05088,"GPS BIII-1  (PRN 04)    
",1,0,0
"[-24978.51034101239, -9116.832740794349, 0]","[1.328224969459077, -3.6344901448733813, 0]","[10751.347260281484, 22539.688803221772, 9133.10346062278]","[-2.569066667217305, 0.05121680823634667, 2.8932634654699796]","[24310.751136958355, 5711.078568372266, 9133.10346062278]","[[-1.5670713752246073, 2.0364218637120866, -35.2655241183763]]",1.3057740946671785,-0.017566300107652144,-0.0010061324252059567,-0.0009250686458642039,200.0514664342836,2.00561016984555,200.07482532308453,[24966.20469121  6775.98833768  -454.47623486],"[-6.902586670366994, 25.096226290119844, -23.933107639815663]",2021-01-12 19:55:00,89153.448001,"GPS BIII-2  (PRN 18)    
",0,0,0
"[-26476.566709416522, -2392.9731690929643, 0]","[0.34871017685064887, -3.8546465763757927, 0]","[1812.5009102776505, 23436.369907597473, -12417.178073567464]","[-2.3865690185615422, 1.5683137994674574, 2.612389550248388]","[19418.816168509253, 13246.062532282616, -12417.178073567464]","[[-0.26927534976093126, 2.8430284275696196, 54.492285857450035]]",1.670760960102017,-0.7837218943975672,0.0015670519293628396,0.0015060572469426396,185.1644131028752,2.005675784473004,185.16918344653715,[ 21737.0918899   -2180.20748133 -21773.03697996],"[7.1434759361118445, -35.122306111243496, 41.1455818138753]",2021-01-12 19:55:00,125074.550401,"GPS BIII-3  (PRN 23)    
",0,0,0
"[10261.86403665712, -24444.85506428836, 0]","[3.571988069929943, 1.5177865477792734, 0]","[-25963.972727533815, 4143.12064685306, -3400.5093927823855]","[-0.736436363559833, -2.1290730343832283, 3.160298130403289]","[-12908.714761287167, 22905.423194130835, -3400.5093927823855]","[[-2.125057931949425, -0.7479433729700872, 17.367880049902197]]",5.81676835546621,-0.9857200012002757,-0.0003004415592261164,0.00020757112387592518,292.77180882685184,2.0056237527819953,293.02153166857426,[ -7896.29968907  15683.86355368 -26506.94531192],"[0.5272851106439929, -12.778967028449912, 11.964051154562362]",2021-01-12 19:56:00,128112.364417,"GPS BIIR-2  (PRN 13)    
",0,0,0
"[-26148.118189924695, 5456.107597986093, 0]","[-0.7913113801819339, -3.769822077794273, 0]","[2985.0661150942565, 24557.790329748354, -10074.597232828062]","[-2.31119927578973, 1.410015482530889, 2.7400632192054957]","[21084.043661142976, 12940.586867927686, -10074.597232828062]","[[-0.33388172460353327, 2.686691040548496, 44.83248201833265]]",1.614274107911399,-0.699887992419672,0.0012175375526197393,0.0012304378885563047,168.21311231020945,2.005637019313829,168.14552831030431,[ 23303.23920038  -1013.81202263 -19642.14814783],"[5.715599611195438, -28.674927937355267, 34.09342544464392]",2021-01-12 19:56:00,82595.790336,"GPS BIIR-4  (PRN 20)    
",0,0,0
"[25592.16430021665, 5030.833482476321, 0]","[-0.747352299576297, 3.872895151290593, 0]","[-8151.792513933053, -14828.630671350931, -19847.62329147105]","[2.2630206669751263, -2.96987648407654, 1.2713864254210039]","[-16681.084180482754, -2842.7872486685537, -19847.62329147105]","[[-0.9173507581006846, -3.6193779101441557, 84.19623716085762]]",4.0459410254159,-0.7817952480734519,-0.0025299079797774775,0.0023732130516712063,11.126843369291691,2.005641988201673,10.920319483975147,[-16908.47388848 -13298.32583777 -21356.98590285],"[11.737150666581774, -60.00601403738895, 58.00401153792597]",2021-01-12 19:56:00,100199.107777,"GPS BIIR-5  (PRN 28)    
",0,0,0
"[24282.25684786559, 10017.34260594557, 0]","[-1.4774813757397858, 3.6275229790589965, 0]","[17031.229231826997, -7609.5410323510905, 18493.43847532238]","[-0.2718123190486389, 3.5089386547969936, 1.7191107466780173]","[4637.59316271139, -18068.221094707857, 18493.43847532238]","[[2.5781514111567185, 2.395760363864833, -75.54785480531808]]",2.1431695622768014,1.5221271602856488,-0.042225331032166115,-0.0025895505950439637,22.422334786044757,2.0056843652706204,22.15953375051435,[  803.41467182  -517.65768086 19622.0377795 ],"[-8.687863608951492, 53.60599183915552, -52.63823290117162]",2021-01-12 19:56:00,115372.312032,"GPS BIIR-8  (PRN 16)    
",1,0,0
"[24817.863817279034, -7547.820687264097, 0]","[1.1275178630742375, 3.801832199376787, 0]","[11573.112354654968, -9572.942305538501, -21149.889068774413]","[2.715197764880579, 2.8821401636185247, 0.2149273798614747]","[-295.1667866806283, -15016.358763917333, -21149.889068774413]","[[3.9456658321460734, -0.3327941799228826, 88.58074168130625]]",3.2754010393538175,-0.4299043502136001,-0.0009615532798554053,0.0030389399866282644,343.06930613777854,2.0055631644676493,343.48574684937216,[ -3392.14425172 -25199.27981575 -11658.21505327],"[16.636911101387323, -59.67198043034348, 63.44048209275133]",2021-01-12 19:56:00,116216.662945,"GPS BIIR-9  (PRN 21)    
",0,0,0
"[937.0015667757755, -26535.508077974406, 0]","[3.8716419691429502, 0.16407258591583354, 0]","[13070.527786058894, -20386.539312771096, -10888.59399257253]","[1.4656087882872322, 2.3995218211908345, -2.666611569014593]","[-7829.8835701903545, -22915.99016046573, -10888.59399257253]","[[2.790426528897578, 0.34530258831981464, 42.826746416113004]]",3.6451439656603535,0.0003284088054796443,-0.0008328788192417908,0.0012073304599126407,272.02219661917866,2.005676741093874,272.426691135417,[-1.23967745e+04 -2.25018417e+04  8.43705771e+00],"[8.832096854976784, -28.31158354378226, 31.023929877893785]",2021-01-12 19:56:00,154527.622176,"GPS BIIR-10 (PRN 22)    
",0,0,0
"[-9503.43111317151, 24888.083003138352, 0]","[-3.6192465011158026, -1.3481128725271776, 0]","[-23123.730599882823, -5791.940083891042, -11894.46895420556]","[1.8662215462101734, -2.0055306348350532, -2.722391883273142]","[-18920.21246207994, 14501.00159234168, -11894.46895420556]","[[-0.40918991973774355, -2.7087819396152955, 46.97358672937191]]",5.010135713819534,-1.0417539075444533,-0.0018773483580725187,0.0007691080101380992,110.89700203892164,2.00570880772752,110.43029445511,[-15514.91659      4761.04827164 -27759.35855425],"[6.751044375441545, -33.94143074244998, 31.881428217771496]",2021-01-12 19:56:00,90929.739937,"GPS BIIR-11 (PRN 19)    
",0,0,0
"[-21368.669270794184, -16482.99918195986, 0]","[2.36662132062994, -2.9885176552349684, 0]","[-20404.72237186697, -3005.5918461495876, 17404.683594322076]","[-1.159943916455806, -3.0551449325479254, -1.9628432955066009]","[-15047.174350073366, 14105.630843641962, 17404.683594322076]","[[-3.113575114267652, -0.992487005461169, -74.68090973406449]]",5.830513111167284,-0.2142393612851922,0.00034727165040458204,-0.0015887328441856739,217.66244721949136,2.005730604973161,218.36998693104982,[-11807.19933669  24276.91244495  -5873.72489547],"[-13.628830560142484, 49.45711503220113, -54.37063922201242]",2021-01-12 19:56:00,80183.574913,"GPS BIIR-13 (PRN 02)    
",0,0,0
"[21126.42966083209, -15599.625546032616, 0]","[2.30143126484063, 3.1703775741773277, 0]","[-17469.50499126507, -9192.343115044325, -17320.264744107728]","[2.9106149385670768, -1.7337899121383151, -1.9672755398240578]","[-18064.927629052865, 7958.716375246732, -17320.264744107728]","[[0.4532927235943427, -3.357414553905853, 70.39808264493045]]",4.483227168510482,-1.0247326377039483,-0.0031198022279618326,0.0015316056935377677,323.5501031299091,2.005807077209213,324.0260651439774,[-16030.15444101  -3739.18413339 -27086.41949425],"[11.056816469027753, -50.15289618866977, 48.268017986253085]",2021-01-12 19:56:00,92845.575265,"GPS BIIRM-1 (PRN 17)    
",0,0,0
"[-21305.87577652192, 16207.147991656731, 0]","[-2.3454906120777506, -3.0449447192102967, 0]","[20593.512172337374, 14326.69355634495, 9341.578923202595]","[-0.4639008966015685, 2.5568732100195155, -2.8319975106642126]","[24028.23862706146, -7210.453545416896, 9341.578923202595]","[[1.713251513101123, 1.9538612813708025, -41.86181112934365]]",1.6669861851573362,0.364643259753383,-0.0013389062425850837,-0.001107779705353017,142.73611126857486,2.005577255184345,142.39466043576095,[22019.36801661 -2124.5965381   8444.11972107],"[-4.628548178080221, 30.202939050858447, -28.73191692414802]",2021-01-12 19:56:00,83439.954625,"GPS BIIRM-2 (PRN 31)    
",1,0,0
"[-16922.697188573155, 20643.065525015656, 0]","[-2.9960690601261533, -2.4251251750573464, 0]","[-13650.363621072, 22140.551869188203, -5998.113899096322]","[-1.529058597134014, -1.7473529975897968, -3.0767514095367936]","[8842.427951540945, 24461.151485191913, -5998.113899096322]","[[-2.319297656506367, 0.11009574096921648, 21.98381591745649]]",0.8624956306048439,-0.9694987920725412,0.0006776367207748132,0.00036134197755471556,129.34141117447348,2.0057521837695487,128.98883921504114,[ 13706.79004235  11740.93809193 -26307.19081272],"[0.8729789074203916, -15.355463765276111, 15.878509544814348]",2021-01-12 19:56:00,109470.168193,"GPS BIIRM-3 (PRN 12)    
",0,0,0
"[1134.0063795572087, -26518.35949188926, 0]","[3.8706196046343257, 0.21563333599050574, 0]","[-18612.45086318337, 15014.169546714935, -11517.844689786016]","[-2.5607283993262877, -1.2447041067533917, 2.630888749241413]","[176.00739414597592, 23912.708665250022, -11517.844689786016]","[[-2.5675729186228766, 1.2305232854518984, 50.753303089142776]]",0.5261861370814191,-1.254825980942562,0.002076656505488263,0.0008937434740795438,272.4480578081548,2.0054819311958556,273.1889345811171,[  5114.11776083   8805.21953212 -31146.88113401],"[4.597128161609699, -34.18804218008069, 37.336959936042376]",2021-01-12 19:56:00,211343.502721,"GPS BIIRM-4 (PRN 15)    
",0,0,0
"[22052.222188765525, -14753.893787341078, 0]","[2.1541574481126258, 3.224671849246712, 0]","[-2237.346878064798, 14900.18528065005, 21839.33705267487]","[-3.842032504567029, 0.15598883402174268, -0.5033453725765742]","[10273.904448955282, 11021.258087179684, 21839.33705267487]","[[-2.2680440186053574, 3.1050801297482686, -91.74972478326349]]",0.5221133441980914,0.12274419262799947,-0.001849620969131996,-0.002793323189579659,326.21569547550325,2.0056075014379675,326.2561561727125,[12329.8136035  21429.31300603  3049.96951343],"[-15.862639590386214, 64.12395456314405, -63.791007677386894]",2021-01-12 19:56:00,122080.321632,"GPS BIIRM-5 (PRN 29)    
",0,0,0
"[-26173.266894629232, 6351.776385279103, 0]","[-0.9137205111719706, -3.709024468884482, 0]","[-8690.9866140482, -22688.2047177129, 11623.127012455338]","[2.7406036986141036, 0.289601596774406, 2.6451786264085433]","[-23170.009440000256, -7310.167179258895, 11623.127012455338]","[[1.931698177362492, -1.9655329733398057, -45.917113111618626]]",4.971238483452982,0.13394364637354259,0.0011238611987687411,-0.0014247775453906342,166.35501519535683,2.005704651517713,166.16211251964017,[-24180.5644828    6402.77175223   3370.63451031],"[-4.4152416792372895, 30.25009303222659, -34.37169717483344]",2021-01-12 19:56:00,133192.517665,"GPS BIIRM-6 (PRN 07)    
",0,0,0
"[26210.048944698043, 3226.299918716981, 0]","[-0.4732820136690079, 3.8674795594961067, 0]","[-16379.52083420473, 10231.24719839089, 18011.345170648747]","[-0.2505858671263461, -3.4727680102080716, 1.748851931426672]","[-2179.54882176482, 19188.97310765409, 18011.345170648747]","[[-2.8748222325863386, -1.9642576359926136, -73.50389182970171]]",0.06942660334722728,-0.2605922254458675,-0.0006199079189937091,-0.0015539569845704829,7.017823265668994,2.0054872963350316,6.976752101915384,[ 1833.1847909  26362.20708403 -7046.61052419],"[-13.081764831726101, 48.02241005742054, -54.200189909320315]",2021-01-12 19:56:00,308129.847168,"GPS BIIRM-8 (PRN 05)    
",0,0,0
"[-9274.264002786036, 24979.71281086823, 0]","[-3.6318621532264856, -1.311773530604721, 0]","[-3883.181053880895, 25571.157388036634, 6405.844179018624]","[-2.364612331144199, 0.43371163451204686, -3.021866184516412]","[17604.62310754285, 18948.36221160891, 6405.844179018624]","[[-1.1314869442441893, 2.1211399184201074, -29.785961037518515]]",0.9478794115606091,-0.4440284305364011,-0.000799227536051607,-0.0005849838320715513,110.36604039543954,2.005622995367557,109.85976957745801,[ 21140.52730378  15185.70112555 -12382.4558601 ],"[-5.70170510318215, 21.518582249365856, -19.93549971986418]",2021-01-12 19:56:00,127046.62128,"GPS BIIF-1  (PRN 25)    
",0,0,0
"[-24334.103468982175, -11235.46090886878, 0]","[1.6239960509800988, -3.47831993618776, 0]","[4875.39028926273, -15833.362568722929, -21069.394219307174]","[2.8968807341285188, 2.296450286572087, -1.0346356100667347]","[-9363.358935925275, -13667.19832819814, -21069.394219307174]","[[3.60013943330371, -0.8394033400181642, 86.99486520542476]]",3.624726202971129,-0.4917881465528148,-0.0016169026998903927,0.0027531196550010712,204.78682947245534,2.005614708008119,205.02633253380617,[-11985.74722827 -22847.39275632 -13820.95343294],"[16.14624754561316, -59.02095143147086, 61.94835071522264]",2021-01-12 19:56:00,245433.981792,"GPS BIIF-2  (PRN 01)    
",0,0,0
"[-19345.381963200776, -18493.738144329986, 0]","[2.677131370156405, -2.759105751641436, 0]","[-9148.233770071067, 13174.07710297512, -21424.650877579727]","[-2.8711880782610457, -2.538944436813842, -0.29956149258549614]","[4623.143320372014, 15358.158563652793, -21424.650877579727]","[[-3.7740113811376914, 0.6684294495453429, 89.21422814315385]]",2.1245436268985216,-1.2936268793710648,0.005208172800150904,0.0022694047206164225,223.71549828255502,2.005695388383626,224.13446023810155,[  7697.3256943   -4759.04875036 -31810.06810834],"[9.026172379561043, -60.99412402212339, 64.59189972404404]",2021-01-12 19:56:00,160722.414049,"GPS BIIF-3  (PRN 24)    
",0,0,0
"[23005.85304676221, -12863.006540260549, 0]","[1.8906186001051184, 3.415221814497359, 0]","[25919.58986934596, -4729.461163273829, 730.2532259335039]","[0.2878185520105836, 2.1685023248971436, 3.233100196609483]","[12422.040833251027, -23235.44368905103, 730.2532259335039]","[[1.876838009112093, 1.123708565206273, 0.182047742100778]]",2.747056819630897,0.5408441879554542,-0.00010302604821159311,4.724205077345815e-05,330.7868066097526,2.0056324763189948,331.0326290894204,[  7351.92860163 -17657.32387794  11487.09014337],"[1.6955490688843944, 1.0543301654658381, 0.9120770195349839]",2021-01-12 19:56:00,172482.580705,"GPS BIIF-4  (PRN 27)    
",1,0,0
"[-25536.147762252138, 7741.999277887321, 0]","[-1.1239638330770367, -3.688570366517144, 0]","[-16548.010092216853, -20913.310785591242, 911.1472589789373]","[1.8532656170299884, -1.338053396885662, 3.1054574069902876]","[-26668.337710172018, -54.49589943283172, 911.1472589789373]","[[0.10533716773420965, -2.2833931814903314, -0.7013838121948304]]",4.886002970930074,-0.35309444138754686,-3.891671348537217e-05,-8.01136454940568e-05,163.13329581351968,2.005529661179088,163.05340520076723,[-26103.88001612   4578.08877977  -9767.134176  ],"[0.34148988317174145, -1.1070139541267783, -2.091608079266214]",2021-01-12 19:56:00,86465.303329,"GPS BIIF-5  (PRN 30)    
",0,0,0
"[-17614.261371977173, -19936.456846482964, 0]","[2.9031398258809724, -2.555579341206357, 0]","[-20148.960787862026, -15919.497275248548, 6950.791389802795]","[0.7354015160455285, -2.25341781599839, -3.0562230570682987]","[-24998.729971864155, 5871.5001593518155, 6950.791389802795]","[[-1.3067639349666182, -1.97764386620331, -32.09714800954074]]",5.2123040914605845,-0.3348712162656273,0.0005670946759922064,-0.0007103099790578926,228.53900530270084,2.0056195270035335,228.64306108371724,[-23245.62249642  12696.57934762  -9216.86572662],"[-5.596385405989295, 20.171844350646477, -24.446324539090696]",2021-01-12 19:56:00,320924.487073,"GPS BIIF-6  (PRN 06)    
",0,0,0
